,content,replyCount,retweetCount,likeCount,quoteCount,year,month,day
15218,Netzpolitik am #cdu Stand: @c_netz treffen mit den #cnetz Sprechern @tj_tweets und @petertauber #cdupt12 /umg http://t.co/XJMlNmVO,1,2,0,0,2012,12,4
15219,Jetzt @c_netz treffen am Stand der #cdu Bundesgeschäftsstelle #cdupt12 cc @teamdeutschland /umg,1,4,0,0,2012,12,4
15220,"Angela #merkel ""Die CDU steuert unser Land mit klarem Kompass"" http://t.co/43MpviUS #cdupt12 /umg",2,4,0,0,2012,12,4
15221,Die Höhepunkte der Rede von Angela #Merkel auf dem #cdupt12. Exklusiv bei CDU.TV unter http://t.co/iV4xZ1zo /ug,3,4,0,0,2012,12,4
15222,CDU.TV: Ein Making-of-Foto zum Leslie-Mandoki-Video http://t.co/TvnjU9ER #cdupt12 /ap http://t.co/1jKxFPmz,0,1,0,0,2012,12,4
15223,"#Merkel außerdem: ""Ich möchte mich ganz herzlich für das Vertrauen bedanken! Wir haben viel vor!"" #cdupt12 /ap",0,3,1,0,2012,12,4
15224,"#Merkel: ""Ich nehme die Wahl an!"" #cdupt12",1,3,1,0,2012,12,4
15225,"Korrektur! Ergebnis noch besser als zunächst getweetet: Angela Merkel mit 97,94 Prozent wiedergewählt. #cdupt12 /ug",7,12,3,0,2012,12,4
15226,"Angela #Merkel mit 97,3 % als CDU-Vorsitzende wiedergewählt. Herzlichen Glückwunsch! #cdupt12 /ug",7,20,4,0,2012,12,4
15227,"""Eine senationelle Rede"" - Leslie Mandoki auf dem #cdupt12 http://t.co/TvnjU9ER /ug",0,1,0,0,2012,12,4
15228,CDU.TV-Expresso IV: Reaktionen auf die Rede von Angela #Merkel auf dem #cdupt12 unter http://t.co/aLvhfQRq /ug,0,2,0,0,2012,12,4
15229,#CDU-Generalsekretär @groehe spricht zu den Parteitagsdelegierten: Starkes Deutschland. Chancen für Alle! #cdupt12 /ap http://t.co/NNrheyRz,2,2,0,0,2012,12,4
15230,"Volles Haus beim #cdupt12: 1001 Delegierte, 1000 Gäste und über 1000 Medienvertreter sorgen für eine volle Messehalle in #Hannover /ug",2,3,0,0,2012,12,4
15231,"#Bouffier: ""Deutschland steht gut da. Das ist das Ergebnis unserer Politik und von Angela Merkel."" #cdupt12 @cdu_hessen /ap",2,3,0,0,2012,12,4
15232,"#Bouffier: ""In der CDU passen Partei und Parteivorsitzende zusammen. Deshalb ist die CDU erfolgreich!"" #cdupt12 cc @cdu_hessen /ap",1,3,0,0,2012,12,4
15233,"Bouffier, MP der @cdu_hessen: ""Wir dürfen zeigen, dass wir hinter unserer Parteivorsitzenden stehen."" #cdupt12 /ap",0,2,0,0,2012,12,4
15234,"#Merkel: ""Wir wollen, dass jeder, der sein Leben lang gearbeitet hat, im Alter mehr hat als nur eine Grundsicherung."" #cdupt12 /ap",3,6,0,0,2012,12,4
15235,"#Merkel: ""Wir sind die Christlich-Demokratische Union ... Das sind wir!"" #cdupt12 /ap",2,3,0,0,2012,12,4
15236,"#Merkel: ""Jeder Finanzplatz, jedes FInanzmarktprodukt muss Regulierung unterworfen werden."" #cdupt12 /ap",1,4,0,0,2012,12,4
15237,"#Merkel: ""Die Energiewende wird der nächste neue Exportschlager."" #cdupt12 /ap",0,2,0,0,2012,12,4
15238,"#Merkel: ""Staat soll nur regeln, was die Wirtschaft alleine nicht kann!"" #frauenquote #cdupt12 /ap",2,2,1,0,2012,12,4
15239,"#MErkel: ""Freiheit in Verantwortung!"" #cdupt12 /ap",1,1,0,0,2012,12,4
15240,"#Merkel: ""Als Volkspartei der Mitte bekennen wir uns zum christlichen Menschenbild"" #cdupt12 /ap",2,2,0,0,2012,12,4
15241,"#Merkel: ""Kein Kind darf zurückbleiben auf dem Bildungsweg."" #cdupt12 /ap",0,1,0,0,2012,12,4
15242,"#Merkel: ""CDU hat als Volkspartei der Mitte Interessen aller im Lande im Blick!"" #cdupt12 /ap",2,1,0,0,2012,12,4
15243,"#Merkel: ""Angela Merkel: Unsere Bilanz kann sich sehen lassen - ohne Zweifel!"" #cdupt12 /ap",0,1,0,0,2012,12,4
15244,"#Merkel: ""Gute Entwicklung im Land nicht vom Himmel gefallen - Ergebnis fleißiger Menschen &amp; richtiger Rahmenbedingungen."" #cdupt12 /ap",0,1,0,0,2012,12,4
15245,Die CDU-Parteivorsitzende Angela #Merkel spricht zu den Delegierten des #cdupt12 http://t.co/t7NT2mq3,0,1,0,0,2012,12,4
15246,Jetzt: Grußwort von @davidmcallister an die Delegierten beim #cdupt12 in #Hannover,1,1,0,0,2012,12,4
15247,Der Parteitag ist eröffnet #cdupt12 /umg http://t.co/VdI35IRG,1,5,1,0,2012,12,4
15248,Angela Merkel begrüßt unter großem Applaus @davidmcallister #cdupt12 /umg,0,2,0,0,2012,12,4
15249,Das Plenum füllt sich langsam #cdupt12 /umg http://t.co/ujf9sHbW,0,0,1,0,2012,12,4
15250,Die ersten Delegierten melden sich an #cdupt12 /umg http://t.co/ALb5cAxr,0,1,1,0,2012,12,4
15251,Guten Morgen aus Hannover! Die Parteitagstassen stehen bereit für die Delegierten. #cdupt12 /ap http://t.co/UWDFETkV,1,3,2,0,2012,12,4
15252,Ab 8.30 Uhr: Ökumenischer Gottesdienst in der Marktkirche Hannover #cdupt12 /umg,0,3,1,0,2012,12,4
15253,Das offizielle Hashtag zum Parteitag der #cdu lautet #cdupt12 #infotweet /umg http://t.co/vlQPNQGu,1,9,2,0,2012,12,4
15254,"Angela #Merkel: ""Ich bin gerne in #Hannover"". CDU.TV-Expresso III unter http://t.co/xuxwVvin #cdupt12 /ug",1,3,0,0,2012,12,3
15255,Bei der Pressekonferenz mit #CDU-Generalsekretär @groehe kommt schweres Gerät zum Einsatz #cdupt12 /ap http://t.co/PckytmHK,2,1,0,0,2012,12,3
15256,"Volles Haus bei der Pressekonferenz, in der @groehe die Ergebnisse der Gremiensitzungen vorstellt. #cdupt12 /ap http://t.co/6clLlweR",2,2,0,0,2012,12,3
15257,CDU.TV exklusiv: Mit Angela Merkel in Hannover http://t.co/gxkkAjS8 #cdupt12 /umg,2,2,0,0,2012,12,3
15258,"Neues Video von CDU.TV! Expresso II - ""Ein Highlight im ganzen Jahr"" http://t.co/35c9YcMa #cdupt12",1,2,1,0,2012,12,3
15259,Großer Andrang beim Hallenrundgang mit Angela Merkel und Hermann @groehe #cdupt12 /umg http://t.co/TfqPYkFB,3,4,0,0,2012,12,3
15260,"Hallenrundgang mit Angela Merkel, Generalsekretär Hermann @groehe und Bundesgeschäftsführer Klaus Schüler #cdupt12 http://t.co/PdYEngoG",1,2,1,0,2012,12,3
15261,Neues Video von CDU.TV! Expresso 1: Medienereignis Parteitag http://t.co/mtJfaHPy #cdupt12 /ap,1,3,0,0,2012,12,3
15262,Alle Wahlergebnisse von den letzten BuVo- &amp; Präsidiumswahlen gibt es hier: http://t.co/zLYUed2N @marieamrhein #cdupt12 /ap,4,1,1,0,2012,12,3
15263,"Fotos, Videos und mehr vom #cdupt12 gibt's laufend aktuell unter http://t.co/1EEO2qZc - auch mobil! /ap http://t.co/5KX20KTf",1,5,0,0,2012,12,3
15264,Noch letzte Aufbauarbeiten rund um den #CDU-Stand beim #cdupt12 /ap http://t.co/8Q0CWAKT,1,1,0,0,2012,12,3
15265,Großflächen vor der Halle #cdupt12 /umg http://t.co/vPjDK1Q3,1,1,0,0,2012,12,3
15266,"""Guten Morgen aus Hannover!"" - der #CDU-Bundesgeschäftsführer gibt einen Ausblick auf den Parteitag #cdupt12 http://t.co/sjoWo7HM /ap",1,3,1,0,2012,12,3
15267,#CDU Generalsekretär @groehe schaut sich vor Beginn des #cdupt12 die Delegiertenhalle an. /ap http://t.co/qOZK2Ye4,1,1,0,0,2012,12,3
15268,Gerade hat der Generalsekretär der #CDU @groehe in den Redaktionsräumen vorbeigeschaut &amp; uns allen einen guten Start gewünscht. #cdupt12 /ap,3,2,0,0,2012,12,3
15269,Guten Morgen aus #Hannover! Das offizielle Hashtag zum #CDU-Parteitag lautet #cdupt12. /ap http://t.co/5taz0Nvw,3,10,2,0,2012,12,3
15270,Servicetweet: Das offizielle Hashtag auf dem Parteitag der #cdu in #hannover lautet #cdupt12 /umg,0,5,0,0,2012,12,3
15271,"Guten Morgen, das Hashtag für den #CDU Parteitag lautet #cdupt12 cc @annmeiritz",2,3,1,0,2012,12,3
15272,@KleinsteuberJ der Parteitag wird im Live-Stream auf http://t.co/1lmAoO1v übertragen #cdupt12 /umg,2,2,0,0,2012,11,30
15273,PK von CDU-Generalsekretär @groehe zum 25. Parteitag der #CDU Deutschlands in #Hannover. Video unter http://t.co/XngAMON4 #cdupt12 /ug,1,3,0,0,2012,11,30
15274,Der Bundestag hat am Freitag die Ausweitung des Rettungspakets für Griechenland beschlossen. http://t.co/JruzLuZO #cdu /umg,1,1,0,0,2012,11,30
15275,Hannover fragt - Hermann @groehe antwortet http://t.co/jzDIAanD #cdu #cdupt12 /umg,1,6,2,0,2012,11,29
15276,Angela Merkel mit Heinz-Galinski-Preis ausgezeichnet http://t.co/Cvl9gbhc /umg,3,1,0,0,2012,11,29
15277,Hermann @groehe in der Nordwest-Zeitung: Große Unterstützung für @davidmcallister http://t.co/2ZHq0i4y cc @cdunds #cdu #cdupt12 /umg,1,9,0,0,2012,11,29
15278,"Bloß nicht ausruhen, Deutschland muss sich gewaltig anstrengen! Mehr von Volker #Kauder unter http://t.co/l1iGkfbA #CDU #cdupt12 /ap",3,1,0,0,2012,11,28
15279,@kritikkultur Die Antragsmappe ist hier http://t.co/wMGSCHbZ /umg,2,1,0,0,2012,11,28
15280,"""Erfolgreichste Bundesregierung seit Wiedervereinigung"", so #Merkel. Komplette #hhw12-Rede auf #CDU.TV: http://t.co/2roBXags /ap",3,2,0,0,2012,11,22
15281,"#Merkel: ""Wir tun unsere Arbeit für heute, für morgen und vor allem für die Menschen in unserem Land."" #hhw12 http://t.co/n8mPovQr /ap",3,5,1,0,2012,11,21
15282,"CDU-Generalsekretär Hermann @groehe ""SPD und Grüne driften nach links"" http://t.co/yJkOYphc #cdu #spd #gruene /umg",5,3,1,0,2012,11,21
15283,"#CDU bereit, Griechenland ""ein Mehr an Zeit"" bei der Umsetzung vereinbarter Maßnahmen zu gewähren, sagte @groehe http://t.co/RnEGXhp2 /ap",1,1,0,0,2012,11,19
15284,"#CDU-Generalsekretär @groehe fordert im Gespräch mit
DPA eine Milliarden-Finanzspritze für die Infrastruktur. http://t.co/uA7cEPPK /bsp",1,3,0,0,2012,11,17
15285,"Angela #merkel bei der #rk12 ""So sieht eine lebendige Volkspartei aus"" http://t.co/J5oJgjLn @cdurlp @cdu_bw @cdu_saar #cdu /umg",1,3,0,0,2012,11,14
15286,"Schmerzhafte Reformen für #Griechenland unvermeidlich, so #Schäuble. http://t.co/g6pVzRA2 #Euro /ap",3,2,0,0,2012,11,12
15287,"TV-Tipp: Für die #CDU nimmt Michael Fuchs an der neuen Stefan-Raab-Show ""Absolute Mehrheit"" teil. Los geht´s um 22.45 Uhr auf ProSieben. /ug",2,4,0,0,2012,11,11
15288,"""Gute Entscheidungen für unser Land"". PM von @groehe zu den heutigen Beschlüssen des Bundestages. http://t.co/NQRPnp4t #cdu /ug",1,3,0,0,2012,11,9
15289,Angela Merkel: Gemeinsam ein Europa der Stabilität und Stärke schaffen http://t.co/4z5Sfmoi #cdu #euro /umg,2,3,2,0,2012,11,7
15290,Angela Merkel: Wir kämpfen gemeinsam mit der @cdunds http://t.co/AoQp0hyI #cdu #rk12 cc @davidmcallister /umg,1,5,0,0,2012,11,6
15291,Große Unterstüzung für Angela #Merkel und David McAllister bei der Regionalkonferenz in Bad Fallingbostel #cdu /ug http://t.co/RhujblbK,2,3,1,0,2012,11,5
15292,"""Weiteres Wachstum, solide Finanzen und der Zusammenhalt der Generationen"" http://t.co/0aAFOPvN #cdu #csu #fdp /umg",4,3,1,0,2012,11,5
15293,Merkel auf Regionalkonferenz der #CDU in Schwerin: Europa ist unsere Zukunft #rk12  @CDUMV @SH_CDU #Merkel http://t.co/CdlDxgbH /scs,1,1,1,0,2012,10,29
15294,Regionalkonferenz der CDU in Schwerin #rk12 @CDUMV @SH_CDU @cdu_hamburg /umg http://t.co/4DhWbYUE,1,2,0,0,2012,10,29
15295,"""Snacken is good - wat doon is beter!"" - David #McAllister im Interview mit der ""Welt"". http://t.co/tLe2GOPY #cdu /ug",1,1,0,0,2012,10,29
15296,Spitzengespräch von CDU und Wirtschaftsverbänden im Konrad-Adenauer-Haus http://t.co/QPo71FSK #cdu #bdi #bda #dihk #zdh /umg,3,4,0,0,2012,10,25
15297,Bundeskanzlerin Angela #Merkel bedankt sich mit einem Video bei 200.000 Facebook-Fans für die Treue http://t.co/0XNaQx32 #cdu #cdutv /bsp,1,4,1,0,2012,10,24
15298,"@groehe: „Wir wollen, dass Menschen, die Jahrzehnte hart gearbeitet haben, eine auskömmliche Rente haben“ #CDU http://t.co/RZUkAUqq /scs",4,1,1,0,2012,10,22
15299,"""Agenda 2010 oder Rente mit 67: #SPD macht Rolle rückwärts"", sagt #CDU-Generalsekretär @groehe zur @welt am sonnt http://t.co/uMyviIPK /bsp",4,5,0,0,2012,10,20
15300,"Im Interview mit @focusonline erklärt #CDU-Generalsekretär @groehe, warum 25 Mrd. Euro für Infrastruktur wichtig sind http://t.co/zOzQOLtD",1,2,0,0,2012,10,20
15301,"""Wir halten zusammen"" sagte Angela #Merkel in ihrer Rede auf dem Parteitag der #csu in #muenchen #cdu #csupt12 http://t.co/zrMewOef /bsp",2,2,0,0,2012,10,19
15302,"#CDU-Generalsekretär @groehe äußert sich im Interview mit ""Focus Online"" zur heutigen Verurteilung von Murat K. http://t.co/yk7M3bQf /bsp",2,4,1,0,2012,10,19
15303,"@davidmcallister beeindruckt von Reagan, Thatcher und Kohl #CDU #mac2013 http://t.co/ok5vFVor /scs",0,0,0,0,2012,10,19
15304,"#Merkel heute im #Bundestag: ""Die Einigung Europas war eine Idee des Friedens."" #CDU #Regierungserklärung http://t.co/dr4wu5Rp /ap",3,3,0,0,2012,10,18
15305,@groehe: EVP-Grundsatzprogramm trägt Handschrift der #CDU http://t.co/jkBCzneO /scs,0,0,0,0,2012,10,18
15306,"#rk12 @groehe: ""Unser Land steht gut da!"" http://t.co/S46dFfyh #CDU #Potsdam",5,3,0,0,2012,10,15
15307,"Ein Fragensteller nutzt die Chance, um Angela #Merkel seine Anliegen vorzutragen. #rk12 #CDU /ap http://t.co/w0y86Kpz",2,2,0,0,2012,10,15
15308,"Bundeskanzlerin Angela #Merkel lädt jetzt die Angereisten ein, ihre Fragen zu stellen. #CDU #rk12 /ap http://t.co/blmrpB6H",1,2,0,0,2012,10,15
15309,"Gleich startet die #rk12 in Potsdam - *die* Gelegenheit, um Bundeskanzlerin Angela #Merkel Fragen zu stellen. /ap http://t.co/QvMw0zcZ",2,3,0,0,2012,10,15
15310,Angela Merkel: Niedersachsen bei @DavidMcAllister in guten Händen http://t.co/3tBQt1Ym #mac2013 /umg,1,3,0,0,2012,10,13
15311,.@davidmcallister ist einstimmig zum Spitzenkandidat der @cdunds gewählt worden http://t.co/JlxwXIRq #mac2013 /umg,1,5,2,0,2012,10,12
15312,Angela Merkel: Das Nobelpreiskomitee würdigt mit seiner Entscheidung die Idee der europäischen Einigung. #friedensnobelpreis #eu /umg,1,4,0,0,2012,10,12
15313,"Angela Merkel: Das Nobelpreiskomitee hat eine wunderbare Entscheidung getroffen, der EU den Friedensnobelpreis zu verleihen /umg",2,5,0,0,2012,10,12
15314,Hermann @groehe: Friedensnobelpreis für die Europäische Union ist starkes Signal http://t.co/Qs1luCcc #eu /umg,1,3,0,0,2012,10,12
15315,"Hermann @groehe: ""Christliche Werte gehören mitten ins Leben"" http://t.co/P9VyfeGq #cdu /umg",2,5,0,0,2012,10,12
15316,Wolfgang Dippel von der CDU Fulda richtet seine Worte an Angela #Merkel. Sein Anliegen: Familienpolitik. #RK12 /ap http://t.co/2UMmRgZ9,1,1,0,0,2012,10,10
15317,"Der Saal ist voll: 1.800 Menschen sind da, wollen Angela #Merkel sehen und ihr Fragen stellen. #rk12 #CDU /ap http://t.co/Z82ZzaSF",4,5,0,0,2012,10,10
15318,Die drei großen Buchstaben stehen da schon: #CDU - gleich steht am Pult auch Angela #Merkel bei der #rk12 in Fulda. /ap http://t.co/RWYo8OuA,3,1,0,0,2012,10,10
15319,Video-Bericht von der ersten Regionalkonferenz 2012 mit Statements von Angela Merkel und @arminlaschet #rk12 http://t.co/m3cTkCP7 /bsp,1,2,0,0,2012,10,9
15320,"#Merkel: ""Wer in den Rententopf eingezahlt hat, muss mehr bekommen als einer, der nie gearbeitet hat."" http://t.co/zJDw8cGl #CDU #rk12 /ap",4,8,0,0,2012,10,8
15321,"Das Podium der #rk12 mit Klaus Schüler, Hermann @groehe, Angela Merkel und @arminlaschet /umg http://t.co/RvznlaVv",1,3,0,0,2012,10,8
15322,"Mehr als 2.000 CDU-Mitglieder sind nach Düsseldorf gekommen, um mit Angela Merkel zu diskutieren #rk12 /umg http://t.co/hYkyIiu8",3,6,1,0,2012,10,8
15323,"Heute erste Regionalkonferenz der CDU Deutschlands mit Angela Merkel, Hermann @groehe und @arminlaschet #rk12 /umg http://t.co/0qzWh7XN",1,3,0,0,2012,10,8
15324,"CDU-Generalsekretär Hermann @groehe ""Die richtigen Konzepte für unser Land"" http://t.co/SxhqMh51 #cdu /umg",1,2,0,0,2012,10,8
15325,"Das neue UNION Magazin ist erschienen. Titelthema: ""Starke Bilanz - Chefsache Deutschland"" http://t.co/IUrJ42wZ #cdu /umg",1,2,0,0,2012,10,8
15326,"#Merkel: @Junge_Union ist ""unglaubliche Stütze"" in Wahlkämpfen. http://t.co/bwggv39S #dlt12 #cdu /ap",5,9,1,0,2012,10,6
15327,"#Merkel: ""Demografischer Wandel größte Veränderung unseres gesellschaftlichen Lebens im 21. Jahrhundert“ http://t.co/iQ6ZasbL #CDU /ap",1,3,0,0,2012,10,4
15328,Hermann @groehe zum Tag der Deutschen Einheit: Voller Freude und Dankbarkeit erinnern wir an diesen besonderen Tag http://t.co/wo7lG2Vs /umg,1,5,0,0,2012,10,3
15329,CDU-Generalsekretär Hermann @groehe heute Abend bei hart aber fair ab 21.15 Uhr in der #ard http://t.co/lU56R8T8 /umg,1,3,0,0,2012,10,1
15330,CDU-Generalsekretär Hermann @groehe zur Steinbrück-Kandidatur: http://t.co/FVAFZWz6 #cdu #spd /ug,3,5,0,0,2012,9,28
15331,Video vom Festakt zur Würdigung von Bundeskanzler #Kohl: http://t.co/t0xfqs8v #CDU #KAS /ap,2,2,0,0,2012,9,28
15332,"#Merkel über #Kohl: ""Seine 16 Jahre währende Kanzlerschaft hat Deutschland und Europa maßgeblich geprägt."" http://t.co/0ar8KBct  #CDU /ap",1,2,0,0,2012,9,28
15333,"von der Leyen zu aktuellen Arbeitsmarkzahlen: ""Arbeit ist nach wie vor da"" http://t.co/boO5yuKf #cdu /scs",1,1,0,0,2012,9,27
15334,Hermann @groehe: CDU dankt den deutschen Soldatinnen und Soldaten http://t.co/kXRtOvx8 /umg,2,2,0,0,2012,9,27
15335,"Angela Merkel würdigt Wolfgang Schäuble als ""klugen und guten Streiter für Europa"" http://t.co/bXJyCKgI #cdu /umg",2,1,0,0,2012,9,27
15336,Die Tele-Townhall mit Angela #Merkel in voller Länge bei CDU.TV: http://t.co/FwVQRA3M #cdu /ug,0,2,0,0,2012,9,27
15337,"@groehe ""Steinbrück fordert - wir handeln!"" http://t.co/7lW4QIRK #cdu /scs",0,0,0,0,2012,9,27
15338,CDU-Mitglieder fragen - Angela Merkel antwortet http://t.co/ZgcYm2Fr #cdu #teletownhall /umg,3,3,0,0,2012,9,26
15339,Generalsekretär Hermann @groehe gratuliert Volker Rühe herzlich zum 70. Geburtstag http://t.co/37PGEPgT #cdu /umg,1,1,0,0,2012,9,25
15340,"""Die christlich-liberale Koalition ermöglicht robustes Wirtschaftswachstum"", so @groehe im Handelsblatt. http://t.co/YAQGp73N #cdu /scs",1,1,0,0,2012,9,24
15341,"Angela #merkel ""Wir Europäer sind zu unserem Glück vereint"" http://t.co/ntBX4YLR #ludwigsburg #degaulle #adenauer #hollande /umg",2,3,0,0,2012,9,22
15342,"Angela Merkel: ""Weniger Kinder sind von Hartz IV abhängig"" http://t.co/rblwGhQn #CDU",2,1,0,0,2012,9,21
15343,CDU-Generalsekretär Hermann @groehe: CDU gratuliert Wolfgang Schäuble zum 70. Geburtstag http://t.co/ofOsIgy0 /umg,1,4,0,0,2012,9,18
15344,"""Gewalt ist kein Mittel!"" Angela Merkel fordert ""friedliches Zusammenleben der Religionen!"" http://t.co/YZL29au4 #MerkelPK /ap",1,4,0,0,2012,9,17
15345,"Angela Merkel unterstützt Initiative ""Geh Deinen Weg"": http://t.co/SuO0SKfr #integration cc @bundesliga_de /ap",1,7,0,0,2012,9,13
15346,Videochat mit @kretsc und @petertauber verpasst? Jetzt in voller Länge unter http://t.co/cE9qnWAC #cnetz #dfn12 #cdu /ug,0,2,0,0,2012,9,13
15347,Chancen des digitalen Zeitalters nutzen http://t.co/nvXqFa99 #dfn12 #cdu #netzpolitik /scs,1,2,0,0,2012,9,13
15348,Chancen des digitalen Zeitalters nutzen - CDU.TV-Bericht vom Diskussionsforum Netzpolitik http://t.co/h7qzIBEN #cdu #dfn12 /ug,0,3,1,0,2012,9,13
15349,Und danke allen für ihr Interesse am Diskussionsforum #dfn12 - morgen mehr auf http://t.co/1EEO2qZc! /ap,0,0,0,0,2012,9,12
15350,"Danke und #Hurra an @petertauber und @kretsc für die vielen Antworten, die sie im Videochat gegeben haben! #dfn12 /ap",0,0,0,0,2012,9,12
15351,".@kretsc Erfolgsmodell der repräsentativen Demokratie fortsetzen, Menschen mit einbinden zur Legitimation von Entscheidungen #dfn12 /umg",0,0,0,0,2012,9,12
15352,.@petertauber Freiheit und Sicherheit im Netz sind zwei Seiten einer Medaille #dfn12 /umg,1,0,0,0,2012,9,12
15353,Unser Live-Videochat wird auch beim Get-together übertragen #dfn12 /umg http://t.co/TogV8GZh,0,0,0,0,2012,9,12
15354,".@kretsc betont, dass man die Menschen noch mehr sensibilisieren muss in Sachen #datenschutz #eigenverantwortung #dfn12 /umg",0,1,0,0,2012,9,12
15355,@petertauber betont die Notwendigkeit von Medienkompetenz #socialmedia #dfn12 /umg,0,1,1,0,2012,9,12
15356,Aktuell spricht @petertauber über das #lsr #dfn12 /umg,0,1,0,0,2012,9,12
15357,".@kretsc ist Vorsitzender des Arbeitkreises Netzpolitik der CDU Deutschlands, @petertauber ist einer der Sprecher des @c_netz #dfn12 /umg",0,0,0,0,2012,9,12
15358,Der Live-Videochat mit @kretsc und @petertauber beginnt: http://t.co/1EEO2qZc #dfn12 /umg,0,0,0,0,2012,9,12
15359,"Wir bereiten gerade den Live-Videochat mit @kretsc und @petertauber vor, in wenigen Minuten geht es los #dfn12 /umg",0,0,0,0,2012,9,12
15360,".@Stecki danke für deine Teilnahme. Und wir hoffen, dass du das nächste Mal wieder live mit an Bord bist #dfn12 /umg",0,0,0,0,2012,9,12
15361,@Stecki Ist aber noch nicht zu Ende. Gleich noch Livechat mit @petertauber und @kretsc #dfn12 /umg,1,0,0,0,2012,9,12
15362,"Fazit von @petertauber: Gibt genug Anlässe, bald wieder ein Diskussionsforum Netzpolitik zu veranstalten bei der #cdu #dfn12 /umg",0,0,0,0,2012,9,12
15363,Viele spannende Beiträge zu den Chancen und Herausforderungen im digitalen Zeitalter. Gleich: Live-Videochat ab 20 Uhr! #dfn12 /umg,0,1,0,0,2012,9,12
15364,In wenigen Minuten kommt unser Live-Videochat mit @kretsc und @petertauber. Fragen zur #netzpolitik ? Jetzt stellen! #dfn12 /umg,0,0,0,0,2012,9,12
15365,.@groehe: Befinden uns in einer Experimentierphase #partizipation #digitalisierung #dfn12 /umg,0,0,0,0,2012,9,12
15366,".@ChristophKappes betont, dass Chancen von Partizipation im Lokalen liegt, wo man näher dran sei #dfn12 /umg",0,0,0,0,2012,9,12
15367,".@groehe spricht über ""smart grids"", intelligente Stromnetze. #dfn12  http://t.co/HWrl8sqt",0,1,0,0,2012,9,12
15368,"Die Strategie zum Breitbandausbau, die @groehe erwähnt hat, findet man hier http://t.co/xzrq4uRP #cdu #dfn12 /umg",0,2,0,0,2012,9,12
15369,.@groehe Wir müssen schnelles Internet auch für den ländlichen Raum sicherstellen #breitband #dfn12 /umg,1,1,1,0,2012,9,12
15370,Fragen an @petertauber oder @kretsc zum #urheberrecht #datenschutz oder #chancen des Internets? Einfach hier antworten #dfn12 /umg,2,0,0,0,2012,9,12
15371,"Die Keynote zum #iphone5 wird nicht live übertragen, das #dfn12 kann man unter http://t.co/1EEO2qZc verfolgen #netzpolitik #cdu /umg",0,1,0,0,2012,9,12
15372,"Die CDU bietet ihren Mitgliedern die Möglichkeit, sich intensiv am Leitantrag zum Parteitag im Dezember zu beteiligten #dfn12 /umg",1,0,0,0,2012,9,12
15373,".@groehe berichtet, wie die CDU Mitgliedschaft noch atttraktiver wird #partizipation #leitantrag #dfn12 /umg",1,0,0,0,2012,9,12
